kbb_price,trade_in_value,accepted
15488,4438,0
10307,7400,0
9597,2023,0
15648,7741,0
7206,3507,0
21042,12189,0
11987,4258,0
14966,11436,1
10102,5256,1
13869,3009,0
7940,2853,0
10577,4803,0
9863,4288,1
12528,6027,0
7928,3382,0
12924,3769,0
7707,4351,0
11838,8495,1
10020,4219,0
15163,10640,1
15452,6032,0
13377,7102,1
16059,8664,1
9756,4767,1
14034,11111,1
12045,5723,1
14799,3764,0
12453,7432,0
16452,6393,0
12208,2748,0
16973,7212,0
17608,7624,0
15533,2808,1
8317,6567,1
13074,6572,0
16398,3623,0
10979,3479,1
8723,1989,0
13827,11050,1
9717,3361,0
6940,3294,0
14092,10686,1
12536,7046,0
9924,3351,1
12282,3500,0
15422,6239,0
12466,4912,0
7009,3964,0
14854,3735,0
13813,8884,1
9068,4499,0
9908,1937,1
14547,6293,0
14655,10764,0
10751,6505,1
11145,7556,0
5068,2304,0
7323,5097,0
7558,4598,1
16846,10580,1
13531,6288,1
10182,5963,0
9241,4231,0
13948,10512,1
11583,6375,0
7321,3770,0
10081,4143,0
8405,5611,1
13147,3184,0
12472,6536,0
11949,7343,0
12555,3169,0
12486,8074,0
8376,4834,1
9458,6272,1
14741,7973,0
12490,2924,0
16769,3962,1
11759,8547,1
13152,3280,0
11311,9006,1
8102,3081,0
16973,11946,1
7348,3884,0
15043,10782,0
12545,4034,0
9393,3642,0
10065,6923,0
11689,5417,0
11763,5994,0
12516,7613,0
13299,9912,1
11380,8462,0
11387,7865,1
12913,7022,0
14036,9120,0
11534,6118,1
7420,2602,1
12333,4359,0
13984,3701,0
8400,5343,0
9975,5484,0
11152,4617,0
8168,2076,0
10134,4650,0
5700,2999,0
12312,2617,0
11703,1046,0
12258,3269,0
11466,2527,0
14783,7400,0
11878,5854,0
15040,10509,1
12572,5918,0
10237,4809,1
15148,4850,0
11893,2619,0
6437,2341,0
12832,9812,0
12545,8852,1
18489,12528,1
7748,5734,0
9912,3872,0
10630,3811,1
13133,5184,0
11847,3682,0
9792,3662,0
17743,10786,0
9363,3979,0
12824,3474,0
8224,2072,0
7075,4005,1
12815,3201,0
12011,7600,1
12050,5129,1
11462,3581,0
15807,6823,0
14836,8871,0
11088,7153,1
4618,1298,0
11088,5202,0
15659,4722,0
11818,6210,0
7324,5562,1
8523,2755,0
15468,4630,0
17930,4400,0
11225,3148,0
11183,7465,1
5668,1404,0
8934,4232,1
14473,11539,1
12019,1589,0
10854,1160,0
10275,4290,0
13295,3251,0
6479,2578,0
13126,6451,0
14557,3772,0
14608,9002,1
14289,6819,0
10963,2196,0
14328,3928,0
7850,5026,1
10260,6501,0
10900,8641,1
5965,3219,1
12577,8788,1
12078,8234,1
10312,7686,1
9333,2089,0
11771,3947,0
14046,3769,0
10537,2800,0
10674,4389,0
951,441,0
10780,8087,1
11926,6612,0
15143,3672,0
10530,3921,0
12710,7241,1
13551,5196,0
14439,3725,1
15775,4869,0
15221,7405,0
13840,9560,1
12556,8624,0
7878,5390,1
11389,7530,1
13491,8566,0
18815,10128,0
9416,6719,1
13294,9116,0
14080,8275,1
9931,6236,1
12363,0,0
9997,6892,1
7807,3532,1
13803,4500,0
11193,8464,0
525,348,0
14308,9699,0
13638,8801,1
8309,2255,0
12335,3446,0
13833,8640,0
8512,6574,0
9985,4860,1
12558,4957,1
12964,2725,1
15385,6165,1
11604,8878,0
13019,2872,0
13214,9482,0
12916,4819,0
13321,8730,0
13157,10015,1
14165,10621,1
12432,3842,0
10502,5880,1
13322,4170,0
14453,6424,0
13416,8080,1
12129,5148,0
12623,6250,1
17822,7819,1
13005,8129,1
10591,6761,0
8381,3314,0
11315,3193,0
10860,3000,0
7587,3358,1
11131,5871,1
9916,4869,0
13424,3144,1
12629,9469,1
15092,9367,1
8353,2956,0
10882,2426,0
14783,9809,1
11328,7270,0
11586,7488,1
12679,7229,0
12046,0,0
12946,9320,1
12955,6252,0
13672,7495,1
11173,7250,1
14235,11233,1
8514,5819,0
14578,6808,0
14407,9316,1
9637,2011,0
9663,3790,0
11868,0,0
11804,4285,1
8795,2138,0
20855,15717,1
8831,0,0
17292,12923,0
12075,2618,0
14820,4390,0
14778,7034,1
12141,2433,0
11160,4141,1
16338,9020,0
16980,10875,0
14148,8589,1
12260,7434,0
8966,6090,1
8184,1992,0
11443,7878,0
14501,7173,0
12510,3340,0
10419,3861,1
11332,5073,1
13157,0,1
14796,9753,1
12653,5047,1
12015,4001,0
12857,3428,0
13552,3517,0
15013,5497,0
9876,2577,0
9151,2208,0
13687,10356,1
14587,7046,0
10062,5821,0
15687,9737,1
8937,6401,0
10287,3300,0
13365,5731,0
14039,4749,1
7880,5063,1
11521,7369,0
12998,4887,0
11750,7788,1
13524,9951,1
10188,5370,0
13292,9432,0
15868,4227,1
12924,3246,0
12023,7674,0
17144,6559,0
10115,5469,1
11882,5708,1
12862,8411,1
13872,4892,0
9170,2737,0
10723,8235,1
12690,5829,0
14615,7977,0
7866,4894,0
13526,8470,0
14813,10454,1
7902,3577,0
13102,8698,0
10501,2779,1
11863,6029,1
8982,2565,0
16646,7926,1
7506,4168,1
14644,8183,1
9721,2918,0
12675,8111,1
7564,4790,1
11161,0,1
10704,3510,0
11104,4727,0
10751,2556,0
10569,5756,1
6326,2116,0
10905,4866,1
15404,6619,0
14538,10098,0
12360,3016,0
12853,7582,1
5785,2478,1
9556,6951,0
11464,6720,0
14101,5799,1
11460,2684,0
4448,1575,0
18185,13536,1
12256,8920,0
12735,2762,0
14159,5233,0
7186,4311,0
14580,9540,0
12550,4635,0
11611,8743,1
13254,6998,0
14170,8916,0
10851,5813,0
13998,6371,0
10351,5840,0
10953,6758,0
8939,3958,0
9025,4810,0
10713,3787,1
15013,4614,0
13730,6497,0
9317,6129,1
8862,4725,0
11244,8043,1
18707,4051,0
16103,7957,1
4254,942,0
15797,8318,0
7215,4946,1
5887,2047,0
12676,6838,0
11221,2370,0
10798,6625,0
8127,3921,0
8711,4218,1
13868,3813,0
14089,9404,0
12285,2488,0
10671,6435,0
10114,4296,0
12742,2793,0
15337,11282,1
12147,7445,1
8270,3202,0
12307,5481,1
10100,6539,0
13205,6702,0
12390,3903,0
6311,4763,0
6814,2371,0
13413,6152,0
13770,9046,0
11543,2452,0
8060,2751,0
8486,2284,0
16803,5445,1
10358,3903,1
11677,8174,1
13082,2636,0
14071,10456,0
17337,13709,1
9246,5763,0
14534,4916,0
6438,4642,1
11819,3270,0
10557,4209,1
16253,6398,0
12896,8691,0
13490,5798,1
8972,3139,1
13338,3989,0
11772,3029,0
4564,1388,0
12785,9591,1
14831,3752,0
8303,4422,0
9065,3552,0
12587,2764,0
13590,6404,0
7957,3826,1
8410,3703,0
14385,10785,1
15235,10982,1
9976,7967,1
4719,1972,0
12339,9234,1
12494,3114,0
11697,3971,0
10120,4711,0
13127,4049,0
14137,5292,0
15468,7339,1
14376,8820,0
14873,8326,0
11310,3560,0
18864,6251,0
15659,8194,0
12805,5653,1
11232,3557,1
16263,8335,0
12876,7865,0
9553,5602,0
15560,10494,0
15878,7492,0
9816,0,0
10282,6031,1
12242,5616,0
11629,8029,1
13380,6595,0
6897,3166,0
14177,8086,1
9227,5449,1
9428,7531,0
12230,4297,0
17659,9175,0
12085,8019,0
13479,10677,1
12626,8960,1
10248,6018,1
16855,11252,1
9959,3328,0
12512,3142,0
9771,2478,0
12578,7123,0
17182,3466,0
10068,2485,0
8884,4966,0
14007,7483,0
12883,4678,0
11861,9411,1
11231,8933,1
14560,5278,0
10130,6313,0
9273,6815,1
14629,8131,1
13280,4889,0
15000,7637,0
9277,3837,0
14100,7052,0
14218,9025,0
9250,0,0
11776,6856,1
14050,6069,0
4066,2193,0
13219,4601,0
14398,6055,0
13230,5281,0
12442,7742,0
19479,11475,0
11136,8353,1
10574,5804,1
10220,5334,0
10763,3367,0
10653,4337,0
10834,3210,0
14474,6321,0
13233,3361,0
12145,4862,0
13789,9564,1
14635,5264,0
7665,2930,1
9856,2778,0
10874,2506,0
13801,8080,0
12184,2558,0
9103,2074,0
12727,3203,0
13346,7237,0
6741,1805,0
15916,6827,0
12262,5095,0
11005,4096,1
13470,2713,0
11368,2484,0
16238,4957,0
14113,9186,0
7256,2105,0
16725,4434,0
10592,6077,0
12086,5530,0
13385,4227,0
19156,12863,0
13483,9251,0
17483,3950,1
13671,4483,0
9696,4091,0
8718,2359,0
9762,4188,0
9188,3326,0
14285,8008,0
12120,7327,0
10862,8335,0
8252,4789,0
9459,3906,1
13652,6018,1
11291,7965,1
11303,4803,0
13698,3419,0
10669,3133,0
12127,3529,0
14136,7649,0
14725,4433,0
15983,7942,1
8826,6183,0
12569,6734,0
10970,5147,1
11013,4521,0
9311,5711,1
11559,7527,0
11221,6389,1
7867,3906,0
14768,4089,0
7543,4268,1
10784,8626,0
13462,5574,0
11887,4219,1
11069,6873,0
18531,11936,1
15279,10932,0
12805,4314,0
8072,2309,1
13553,6899,0
9632,3548,0
10475,4790,1
10940,5104,0
11443,5321,0
9094,5844,0
10383,7362,0
11012,3329,0
12528,9163,0
13167,5015,1
9957,6832,0
12218,2709,0
7841,3076,0
10074,4380,1
17211,6985,0
13095,3137,0
11054,5790,1
12485,9168,0
12493,5202,1
17975,5173,0
9387,3965,1
13475,3816,0
11905,6576,0
12998,5044,0
8556,3311,0
5052,3334,1
8518,4091,0
6690,2899,0
10986,5360,1
11846,7819,0
14374,10859,1
11175,7018,0
9049,5870,0
13752,8482,0
23075,7217,0
14643,6287,0
8174,6094,1
11419,4169,1
17990,5287,0
15768,10020,0
11897,7497,0
12664,6970,1
16679,5993,0
14681,6277,1
12192,3340,1
10793,7531,0
8711,2653,0
14714,9061,0
16270,11687,1
8009,5507,0
13626,10399,1
10375,7110,0
13490,6660,0
11954,8702,0
12539,3013,0
15466,8801,0
12628,6516,0
10601,6269,1
16100,9453,1
10606,7056,1
12587,6738,0
9074,4996,0
11666,6287,1
7111,1578,0
10297,7971,1
11776,4782,0
15447,4376,0
13281,5115,0
14879,7056,0
11313,5782,0
7217,1959,0
9343,4828,0
10674,6255,0
6955,3629,1
14213,10821,1
13703,5618,0
19304,12513,0
11105,2947,0
7620,2339,1
9710,0,0
19690,5025,1
12656,6562,0
12619,6126,1
14952,10227,0
11886,5808,1
15169,3651,0
14099,8018,0
17714,4401,0
11260,6225,0
4855,1405,0
15718,9981,1
9774,6400,1
12937,9567,0
11353,3042,0
9923,5407,0
17256,4977,0
10686,806,1
6747,2996,0
16701,4858,0
12792,9793,0
16091,10181,1
11755,7705,1
15652,3790,0
14259,6698,0
12456,6879,0
5287,3978,1
12759,3459,0
11809,5205,0
12394,8465,1
9753,4127,0
12748,3722,0
9164,1983,0
11650,5653,1
8436,6254,0
14027,5625,0
17992,8467,0
9436,2793,0
14731,9055,0
14753,6472,0
15641,6936,1
10463,2842,1
12410,9649,0
11615,7578,0
10454,2951,0
13860,10078,1
8700,2391,0
12514,9136,1
9533,7554,1
13210,3036,0
11599,5125,0
8987,5957,0
13446,4362,0
11897,6765,0
18330,13567,1
8364,2083,0
11993,6347,0
9246,3798,0
17226,13306,1
6728,4460,0
12644,3134,0
7071,4579,0
9575,1996,0
10415,4725,0
11655,5725,0
11027,8721,1
13007,4266,1
13014,6282,1
12159,4487,0
8504,2025,0
9788,2568,0
16335,9105,0
8347,1953,0
14667,4130,0
14414,5149,1
13450,5865,0
11431,7876,0
7212,2791,0
13070,6095,1
15663,3867,0
10537,2914,0
9298,3626,0
14744,7957,1
10750,7028,1
11755,4255,0
10158,5925,0
12508,4469,0
14600,3578,0
14142,1210,0
14070,7608,1
10472,7337,1
10171,4437,0
9052,2185,0
11196,2749,0
9186,3109,0
12325,7871,0
12737,4560,0
12576,8882,1
13352,2710,0
12088,4447,1
11784,2489,0
9260,5789,0
13908,7968,0
11975,3724,0
14258,8631,0
14838,7918,1
11054,3561,0
10212,6363,0
7857,4252,0
13303,8602,0
14408,9652,0
5925,1981,0
10841,6101,0
8602,2267,0
10912,3323,1
10103,7893,1
8071,1649,0
10311,8187,0
14258,8773,0
16328,5443,0
14714,11195,1
13264,3146,0
8254,5830,1
10571,3978,0
8272,6571,1
11486,5020,1
11693,3034,0
9229,5358,0
13246,7338,0
10297,3277,0
15553,8634,1
14582,10406,1
10361,4182,0
13284,10071,0
8813,6050,0
10317,4146,0
13355,5074,0
8952,5296,0
12345,4584,0
6900,5318,1
10124,4748,0
10278,4654,1
7621,3442,0
9134,6885,0
12155,8388,0
8466,3706,0
9997,6706,0
14045,3283,0
14167,11219,1
15011,10906,1
13731,7324,0
16250,11378,0
11426,3260,0
9004,4818,0
11719,6237,0
14614,9157,0
9074,5237,0
7563,2201,0
9948,5292,1
10087,8038,0
5044,3377,0
9781,2106,0
10327,7930,0
15698,7580,0
10579,5791,1
14454,9136,1
17796,11971,1
13237,878,0
8852,3630,0
13992,5382,0
12649,6102,0
14266,10244,0
7351,3910,0
7828,2979,0
14960,9606,0
12304,6511,1
9429,6676,1
12441,4435,1
10532,5567,1
17149,10583,0
12052,4169,0
10675,4625,1
11338,7198,1
4314,3444,0
10593,3206,0
13983,1848,0
8469,3057,0
15055,8268,1
13279,4812,0
8214,2987,0
9074,4360,1
10394,2413,0
12095,8512,1
12525,5137,0
13355,5824,0
5152,2888,0
13200,3132,0
14020,10739,1
12507,0,0
10986,2200,0
11995,7679,1
13249,8046,0
13521,6006,1
14181,7186,0
11872,8085,0
12798,0,0
12005,2711,0
14796,6230,0
12480,8142,0
11494,3084,0
15275,12211,1
12410,4751,0
10429,5737,1
17032,9513,0
13406,9152,0
8954,2211,1
8697,4966,0
17388,13476,1
14412,10829,1
12077,2558,0
12652,3741,0
13319,6852,0
16513,6400,0
11937,4140,0
14050,8190,1
11614,9005,1
10403,5877,1
5977,3411,1
15606,7270,0
12703,7442,0
12362,7382,1
12654,9496,1
9833,5964,1
14438,8942,1
12577,6063,1
9904,7588,0
7155,3709,0
15280,8220,1
17727,13895,0
9164,6883,0
12279,6603,0
8100,5665,0
9331,7246,1
12659,4167,1
13271,8979,0
10770,6615,0
8552,2703,0
13498,9355,0
14800,7044,0
10961,7810,0
13309,7968,0
11981,6075,0
11468,8108,1
14207,5394,0
12053,4915,0
10160,5572,1
7647,5524,1
16482,7175,0
11643,2999,0
14601,4151,0
12987,5796,0
8903,4405,1
9747,4597,0
12604,4396,0
13032,7048,1
6239,4321,0
13807,6816,0
17350,10060,1
9212,3789,0
16259,6505,0
7693,4559,1
14315,5155,0
15450,7084,0
16355,4419,0
13972,3129,0
11306,7081,0
12231,3736,0
12167,3160,0
9111,6277,1
9519,5108,0
13918,3400,0
11622,7102,1
10030,2347,0
11223,2064,0
12254,5560,0
8825,5955,0
9974,4973,0
14976,7040,1
10331,2858,0
15025,11925,1
12370,4749,0
17680,6022,0
15812,4369,0
10631,2651,0
9285,4525,0
11459,8061,1
16083,3425,0
14039,0,0
11413,6260,1
9539,6025,0
13110,2971,1
10273,6938,0
10542,3815,0
13482,4817,0
8704,6269,0
9001,3444,0
12412,4187,0
10672,3284,0
13018,4095,0
9471,3086,0
7019,3326,0
20276,0,1
10194,3352,0
8817,2084,0
5894,4172,1
12349,6724,1
7662,5681,1
11227,3535,1
17124,9201,0
15694,7098,0
14583,9050,1
13332,2947,0
11579,6534,0
11349,5715,0
18454,11110,0
13939,2931,0
10672,2427,0
12894,5761,0
12736,7939,0
8364,6415,0
6893,5371,0
9926,6254,0
13513,9798,0
11908,8955,1
10125,4850,0
16294,11544,1
12273,7377,0
10871,5507,0
11878,3496,0
10879,3077,1
5817,3954,1
12969,5234,0
16766,11711,1
14272,4458,0
16595,5975,0
10722,8135,0
12713,3443,0
6276,4058,1
12415,4904,0
12354,1829,0
11155,8689,1
13236,7076,1
15702,3280,0
13194,8711,1
9639,2501,0
9725,5921,1
14263,4635,1
14885,10187,1
9771,4506,0
11367,0,0
9333,2580,0
12102,4218,0
13223,6168,1
6356,2915,1
10031,6924,1
15141,4720,1
10106,4923,0
7929,4383,1
13805,9848,0
10066,2979,0
12224,3712,0
7964,5327,1
14144,11204,1
9991,4542,1
13955,10319,1
11285,2818,0
10106,2126,0
13105,3138,0
9091,5246,1
11557,3624,0
15059,5413,0
7490,4462,0
17436,10011,0
5457,2511,0
5589,3356,0
11656,5571,1
7807,2962,0
17789,9786,1
10521,5826,1
12995,8474,0
9119,7218,1
14348,5719,0
10419,5000,0
9591,5151,1
12663,6545,1
13889,4628,0
11819,6182,0
10735,7591,0
12612,4903,0
16143,9577,1
15440,9665,1
13917,2987,0
13312,3588,0
13836,4485,0
11016,2406,0
11642,6106,0
13733,10530,1
15915,6300,0
6341,3252,1
10425,5965,0
11425,2775,0
9543,5273,1
11285,6040,0
9128,6401,1
8400,6283,1
16385,13000,0
13694,4311,0
16514,6999,1
12016,4870,1
4872,3195,1
8808,3845,0
12583,8348,1
11250,8924,1
11146,7291,0
11434,4925,1
11863,8010,0
14425,6350,0
10112,4189,0
6534,4560,0
13836,3939,1
10458,2992,0
15059,6567,1
12756,8384,0
14213,4165,1
9338,4049,1
9591,5384,0
13679,4689,0
11753,4781,0
8893,5349,0
9558,6273,0
11197,4465,0
14141,7493,0
13412,6521,0
10672,7671,0
11710,3076,0
18538,13568,0
12070,5548,0
13813,9902,0
14494,11180,1
17156,5564,0
15268,4327,0
9478,2910,0
13119,8126,1
11755,3155,0
16704,12386,0
14411,10769,1
12796,9109,0
8481,5178,1
7769,2816,0
6326,3938,1
18335,6197,0
6861,2756,0
13246,8330,1
13279,3233,0
13853,5345,0
11581,4585,0
9049,4940,1
11502,6935,1
16641,4828,0
7936,4014,1
12756,4770,0
14635,9823,0
18779,12576,1
14338,6148,0
11887,3668,0
16465,10127,1
10472,6117,0
10697,5292,1
12013,4273,0
14434,11296,0
12400,7281,0
13796,7875,0
9100,2691,0
9626,2509,0
8958,2688,0
15677,8916,1
7194,4406,0
13149,3551,0
15481,7066,0
14359,10521,0
15355,10138,0
17749,11655,1
14624,3936,0
10012,3635,1
12220,5942,0
11473,7499,0
4765,1339,0
11978,6262,0
7296,3603,1
9579,2139,0
9439,4230,0
17200,10780,1
10688,3918,0
10883,5820,0
9957,6501,1
10137,5849,0
15412,11966,1
10903,5558,0
12929,7887,1
9230,2913,0
10290,3185,0
11830,4433,0
16383,11266,0
11972,7570,1
7278,2898,0
10616,2799,0
14160,2941,0
9018,4394,0
3848,1434,0
8085,1982,0
11278,4457,0
17306,5786,0
10146,4926,0
12159,8456,0
11125,3216,0
7356,5794,0
14491,8502,0
8182,2203,0
20035,8721,0
9507,4232,0
13079,7399,1
10376,2876,0
14822,10653,0
11503,6267,0
18714,4891,0
11129,5084,0
13082,9663,1
13486,4850,0
12835,5382,0
9177,3937,0
12688,6323,0
9819,7411,1
9399,4548,1
9138,6188,1
12152,1729,1
10769,7042,0
13301,5941,0
10106,3500,0
13160,7099,0
12538,7205,0
12880,5057,0
11727,2506,0
9013,3094,1
11283,4867,0
9177,3782,1
12546,4564,0
9327,4505,0
12132,3282,0
8343,4511,0
9672,7654,0
11377,7816,1
11136,7818,1
15601,9261,0
12780,7239,1
9301,1968,0
11210,8957,1
19420,12524,1
13643,5395,0
10920,4868,0
7830,3115,0
12063,4231,0
10758,3119,0
13800,5904,1
8961,5370,0
10300,7399,1
13317,4304,1
13937,3680,0
11381,4510,1
13627,8286,1
10608,2354,0
12505,6966,0
7199,4656,0
12471,8029,0
10203,5647,1
10244,4269,0
8662,3793,1
12661,3713,0
13937,3063,0
12938,8619,1
11267,2707,1
14861,3303,0
8421,2481,0
15682,8768,0
11051,2281,0
7343,2600,0
11070,8225,0
13346,7663,0
16518,4596,0
10158,5530,1
7167,3585,0
9003,2586,0
8233,2538,0
11532,4154,0
12312,3593,0
11151,7735,1
8314,3825,1
11553,2751,0
9309,6733,1
8982,2192,0
11866,2894,0
8374,1838,0
13497,3175,0
16087,6840,0
15205,11754,1
6267,4672,0
8198,5080,1
11100,3745,0
6545,3309,0
9477,2071,0
10625,4252,1
5080,1439,0
11821,5823,1
10649,2221,0
17772,10084,0
11470,3818,0
10096,3000,0
10564,6815,1
10710,6791,0
8832,2730,0
12319,9822,0
7475,2249,0
15193,11514,1
13341,4646,0
9765,7134,0
14071,6733,0
9006,3691,0
7084,4096,0
14266,8128,0
11395,5028,1
12312,3150,0
12879,9550,1
10201,2174,0
9578,0,1
14372,3589,0
7624,2696,0
11343,3648,0
8868,6601,1
12887,9740,1
11640,7129,1
9870,3889,0
16075,12788,1
8131,2146,0
9348,6715,1
14982,7836,1
9125,6414,1
9806,3427,1
13058,5781,0
13646,6215,0
5378,4012,1
8368,3909,1
16877,10552,1
10104,4571,1
15751,12462,0
15915,9891,1
8488,3631,0
13017,7855,1
9770,6533,1
13546,5455,0
12240,9545,0
13591,4181,0
11757,3853,0
11230,7118,0
14847,8603,1
10415,7932,1
10826,5963,0
9924,4606,0
14158,4425,0
13551,7732,0
12178,4994,0
18224,5486,0
8460,2009,0
11401,0,0
11921,9174,1
15248,8294,0
14622,3199,0
17002,5096,0
12214,4900,1
9673,2554,0
12957,7345,0
13379,10604,0
10470,7801,1
13835,4926,0
7894,4994,1
16306,5980,0
7636,4781,0
10535,7394,0
14406,4522,0
7125,3788,0
9334,6981,1
12514,8487,0
11613,7072,0
14247,10326,1
13726,4511,0
12655,5066,0
10850,7613,1
11004,3003,0
10554,4205,0
14366,3466,0
14319,2948,0
8994,3508,0
10483,3352,1
13127,9912,0
12915,3171,0
8006,3747,1
13267,5455,0
13153,4077,1
16407,7898,0
14809,6495,0
9473,7405,1
18207,4073,0
14085,9748,1
14871,10989,1
10152,2106,0
11615,6669,1
17638,10067,0
9391,7414,1
8716,3980,1
11549,4259,0
10993,8714,1
6529,2487,0
14783,5821,0
10482,2728,0
7155,1806,0
10688,5818,0
6766,4692,0
16390,10407,0
13812,3714,0
14715,10499,0
9286,6441,0
8367,4068,0
11730,4524,1
16856,11414,1
8308,3993,0
4128,3174,0
5773,3532,1
18016,11873,0
13790,6314,0
7623,4444,1
12761,6671,1
10087,6196,1
12479,3770,0
6976,2820,0
9871,2784,0
9267,4473,1
14735,3701,0
11206,8546,1
8927,5138,0
15008,4320,0
13239,5587,1
12587,7360,1
12343,5722,1
6499,4519,0
11928,7856,0
19231,10845,0
5829,2750,0
15801,10274,0
7143,4568,1
16111,5315,1
9886,5518,0
7506,2984,1
8570,4303,0
9888,3731,1
16547,6736,1
14404,11141,0
6706,1846,0
14349,3627,0
13685,750,0
10770,7593,0
9895,2869,0
13402,7215,1
11263,7405,1
10203,6236,0
12088,5759,0
10662,6413,1
15653,4916,0
9971,4483,0
12203,9516,0
13133,3333,0
9692,2818,0
9793,5084,0
16220,3936,1
8648,5439,0
12460,7393,0
15771,4464,0
17492,8073,1
12526,8344,1
14943,4606,0
9593,6522,0
17626,11701,0
12147,8310,0
13746,3735,0
9970,4195,0
9118,2534,0
11720,5055,1
10837,6272,1
16474,10267,0
10202,2987,0
12778,4300,0
11578,6901,0
14098,5024,0
12822,4871,0
13256,9884,0
11418,2659,0
15446,3752,0
11260,3358,0
15628,5215,0
10942,7794,1
12363,6844,1
9637,5572,0
12685,6086,0
12838,7138,1
12696,8988,0
12096,9018,0
17718,11615,0
14704,9937,0
15508,9891,0
8662,3537,0
15295,11568,0
12481,2983,0
13415,8008,0
11600,5386,0
8555,2478,0
12570,3351,0
10900,932,0
11232,3226,0
13757,8407,0
12357,9564,0
10040,2566,0
14721,3040,0
11361,5570,0
9632,5815,0
11249,7854,1
9527,2447,0
9107,2457,1
13085,6165,0
10287,6494,1
11892,5259,0
16771,4953,0
7920,5162,0
11813,4711,0
11444,8788,1
7686,2494,0
9437,6065,0
15210,10250,1
6195,4851,0
17124,13154,1
10232,5661,1
11967,4156,0
13196,2683,0
15438,10093,1
9932,7210,0
15494,10003,0
13982,4120,0
11750,6811,0
10084,3769,0
8711,3123,0
16955,0,0
15641,4449,0
11050,4475,0
13210,7707,0
11186,8794,1
8924,2304,0
11366,7286,1
12173,9478,1
15923,8199,1
11920,8541,0
9947,5754,1
14450,7605,0
10341,7644,0
11579,6105,1
10465,6561,1
11258,7563,0
10706,7954,0
19024,14998,1
10059,2925,0
12625,9635,1
14266,8412,1
8793,4000,0
13353,4424,0
10123,3324,0
14875,9890,1
10840,6707,0
11482,7471,0
15118,9677,0
17124,3839,0
9693,3878,0
9807,3189,1
11934,8247,1
8275,2105,0
13776,0,0
15522,5748,1
18060,8288,1
11384,6026,0
10150,6015,0
12154,6810,1
17070,3952,0
7577,2536,0
13012,6092,0
14577,6732,0
12950,6233,1
13973,5004,0
12020,3150,0
6833,2509,0
14150,2895,0
9427,3950,0
18651,3778,0
12850,6186,0
6397,1753,1
10740,3315,0
13637,5969,1
10971,6337,0
9030,2165,0
14312,10493,0
10385,3103,1
6075,1527,0
12428,6861,0
12394,9095,0
16014,6069,0
11510,7261,1
11755,2809,0
7148,1540,0
11847,8431,0
8419,6342,1
11728,6475,1
9034,6961,1
11000,0,0
13297,4927,0
15041,4239,0
13524,4898,0
6620,5010,0
7159,3496,0
12534,7020,1
11230,7341,1
8634,6490,1
12166,7795,0
18223,3812,0
8774,2860,0
17776,12195,1
11066,6810,1
15400,12262,1
13128,3434,0
8516,3662,0
18186,8454,1
10099,5916,0
16776,12687,1
11823,2546,0
11304,6593,0
12053,7661,1
7307,3386,1
14923,10317,1
12054,9550,0
9878,7202,0
16165,12506,1
13804,8409,0
10386,2543,0
3879,1050,0
13203,8259,1
11456,5800,1
8118,2514,0
8364,5663,1
15442,8112,0
12419,6096,1
14382,5605,0
10709,6551,1
6097,1744,0
14796,7351,0
8154,2946,0
6840,3303,0
8217,3130,1
14101,6498,0
9888,5342,0
16471,0,0
9839,6044,0
12547,9418,1
11798,3874,0
14696,7307,0
12892,9756,1
10214,4491,1
11993,8293,1
13085,3414,1
8865,4835,0
13351,5780,0
17471,7704,0
9214,3831,0
15585,6785,1
15183,6024,1
12303,7678,0
13286,7056,1
8679,2985,0
11196,7473,1
13405,6091,0
13295,4500,0
17241,11681,1
11979,4230,0
11113,2924,1
11758,4793,0
9133,2721,0
15843,5223,0
6287,2913,0
12694,5022,0
16759,8381,0
9262,5407,0
17699,9522,0
12763,9746,0
9867,5566,0
14091,8812,0
15194,6338,0
9831,6683,1
16063,3392,0
12906,7707,0
16546,8327,0
6774,4648,0
8569,2754,0
7716,2360,0
8395,4075,1
13686,2997,0
8249,6497,1
12609,5183,1
8235,6042,1
9691,3499,0
10995,4286,0
10104,3095,0
15635,4335,0
16679,4207,0
16349,4350,0
10624,6103,1
10105,6279,0
8722,5257,0
15079,9116,0
16697,5027,0
15634,10807,0
11968,5359,0
10981,4739,0
19271,7035,1
12611,2965,0
12067,8040,0
10215,4250,0
15746,4036,0
11848,5591,0
12957,7848,1
13693,5080,0
11219,7176,0
11466,4443,0
10732,3153,0
8700,3190,1
13632,8742,1
9666,6242,0
7886,5776,1
9971,2363,1
15196,4868,0
14681,8312,0
15389,3190,0
11573,3719,0
15334,8281,1
10043,3690,0
13140,5496,0
10961,5201,0
12068,5169,0
10624,4660,0
8017,4798,0
11462,2464,0
9591,6123,1
10010,4001,1
11665,4757,0
13176,8833,0
10397,6602,0
14311,10857,1
10876,7588,0
14901,4152,0
12880,6183,0
14696,10307,0
8124,3018,0
14716,7980,0
10267,5100,0
10093,6741,0
18318,7874,1
8265,2718,0
13485,10099,0
12655,7945,0
14317,6624,0
9399,4140,0
10643,2547,0
8884,5230,0
11784,7573,0
10156,7478,0
14551,3295,0
9341,3773,0
8029,2045,0
10643,4410,0
7233,4680,1
13134,10375,0
15060,10685,0
11623,7123,1
12525,3373,1
11333,8803,1
11084,8791,0
9816,2396,0
15385,5254,1
14167,8318,0
17519,4815,0
